date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:04:30	38576/38576	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:34:28%20GMT	https://www.masteresearch.com/wp-json/wp/v2/pages/130	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/wp/v2/pages/130.json	(from https://www.masteresearch.com/holidays/)
20:04:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20May%202023%2014:34:24%20GMT	https://www.masteresearch.com/?p=130	C:/My%20Web%20Sites/zstock/www.masteresearch.com/index8b4e.html	(from https://www.masteresearch.com/holidays/)
20:04:33	2319/2319	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:34:31%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fholidays%2F	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embede5ad.json	(from https://www.masteresearch.com/holidays/)
20:04:35	2407/2407	---MC-	200	added ('OK')	text/xml	date:Thu,%2025%20May%202023%2014:34:33%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fholidays%2F&format=xml	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embed5718	(from https://www.masteresearch.com/holidays/)
20:04:37	4607/4607	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:34:35%20GMT	https://www.masteresearch.com/wp-json/wp/v2/pages/109	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/wp/v2/pages/109.json	(from https://www.masteresearch.com/shipping-and-delivery/)
20:04:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20May%202023%2014:34:31%20GMT	https://www.masteresearch.com/?p=109	C:/My%20Web%20Sites/zstock/www.masteresearch.com/indexe887.html	(from https://www.masteresearch.com/shipping-and-delivery/)
20:04:39	2384/2384	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:34:37%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fshipping-and-delivery%2F	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embed03ce.json	(from https://www.masteresearch.com/shipping-and-delivery/)
20:04:41	2472/2472	---MC-	200	added ('OK')	text/xml	date:Thu,%2025%20May%202023%2014:34:39%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fshipping-and-delivery%2F&format=xml	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embedcd55	(from https://www.masteresearch.com/shipping-and-delivery/)
20:04:42	5529/5529	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:34:40%20GMT	https://www.masteresearch.com/wp-json/wp/v2/pages/107	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/wp/v2/pages/107.json	(from https://www.masteresearch.com/cancellation-refund-policy/)
20:04:44	2430/2430	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:34:42%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fcancellation-refund-policy%2F	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embedc5bd.json	(from https://www.masteresearch.com/cancellation-refund-policy/)
20:04:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20May%202023%2014:34:37%20GMT	https://www.masteresearch.com/?p=107	C:/My%20Web%20Sites/zstock/www.masteresearch.com/index5a24.html	(from https://www.masteresearch.com/cancellation-refund-policy/)
20:04:46	2515/2515	---MC-	200	added ('OK')	text/xml	date:Thu,%2025%20May%202023%2014:34:44%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fcancellation-refund-policy%2F&format=xml	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embed7a25	(from https://www.masteresearch.com/cancellation-refund-policy/)
20:04:48	21582/21582	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:34:46%20GMT	https://www.masteresearch.com/wp-json/wp/v2/pages/105	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/wp/v2/pages/105.json	(from https://www.masteresearch.com/terms-conditions/)
20:04:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20May%202023%2014:34:42%20GMT	https://www.masteresearch.com/?p=105	C:/My%20Web%20Sites/zstock/www.masteresearch.com/indexea0f.html	(from https://www.masteresearch.com/terms-conditions/)
20:04:51	2380/2380	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:34:48%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fterms-conditions%2F	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embedab3f.json	(from https://www.masteresearch.com/terms-conditions/)
20:04:52	2465/2465	---MC-	200	added ('OK')	text/xml	date:Thu,%2025%20May%202023%2014:34:50%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fterms-conditions%2F&format=xml	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embedb846	(from https://www.masteresearch.com/terms-conditions/)
20:04:54	9678/9678	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:34:52%20GMT	https://www.masteresearch.com/wp-json/wp/v2/pages/103	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/wp/v2/pages/103.json	(from https://www.masteresearch.com/privacy-policy-2/)
20:04:56	2353/2353	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:34:54%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fprivacy-policy-2%2F	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embed43b5.json	(from https://www.masteresearch.com/privacy-policy-2/)
20:04:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20May%202023%2014:34:48%20GMT	https://www.masteresearch.com/?p=103	C:/My%20Web%20Sites/zstock/www.masteresearch.com/indexe6f0.html	(from https://www.masteresearch.com/privacy-policy-2/)
20:04:58	2441/2441	---MC-	200	added ('OK')	text/xml	date:Thu,%2025%20May%202023%2014:34:56%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fprivacy-policy-2%2F&format=xml	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embeda3a7	(from https://www.masteresearch.com/privacy-policy-2/)
20:05:01	12174/12174	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:34:58%20GMT	https://www.masteresearch.com/wp-json/wp/v2/pages/101	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/wp/v2/pages/101.json	(from https://www.masteresearch.com/disclaimer/)
20:05:02	2329/2329	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:35:00%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fdisclaimer%2F	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embedc366.json	(from https://www.masteresearch.com/disclaimer/)
20:05:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20May%202023%2014:34:55%20GMT	https://www.masteresearch.com/?p=101	C:/My%20Web%20Sites/zstock/www.masteresearch.com/index198a.html	(from https://www.masteresearch.com/disclaimer/)
20:05:04	2417/2417	---MC-	200	added ('OK')	text/xml	date:Thu,%2025%20May%202023%2014:35:02%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fdisclaimer%2F&format=xml	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embedd636	(from https://www.masteresearch.com/disclaimer/)
20:05:06	18488/18488	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:35:04%20GMT	https://www.masteresearch.com/wp-json/wp/v2/pages/4330	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/wp/v2/pages/4330.json	(from https://www.masteresearch.com/faqs/)
20:05:08	2299/2299	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:35:06%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Ffaqs%2F	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embed9c65.json	(from https://www.masteresearch.com/faqs/)
20:05:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20May%202023%2014:35:00%20GMT	https://www.masteresearch.com/?p=4330	C:/My%20Web%20Sites/zstock/www.masteresearch.com/index3452.html	(from https://www.masteresearch.com/faqs/)
20:05:10	2387/2387	---MC-	200	added ('OK')	text/xml	date:Thu,%2025%20May%202023%2014:35:08%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Ffaqs%2F&format=xml	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embede7d7	(from https://www.masteresearch.com/faqs/)
20:05:11	654/654	---M--	200	added ('OK')	application/javascript	date:Wed,%2003%20Nov%202021%2015:05:11%20GMT	https://www.masteresearch.com/wp-content/themes/nifty/bold-page-builder/content_elements/bt_bb_accordion/bt_bb_accordion.js?ver=5.8.7	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-content/themes/nifty/bold-page-builder/content_elements/bt_bb_accordion/bt_bb_accordion38d6.js	(from https://www.masteresearch.com/faqs/)
20:05:13	17077/17077	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:35:11%20GMT	https://www.masteresearch.com/wp-json/wp/v2/pages/4396	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/wp/v2/pages/4396.json	(from https://www.masteresearch.com/nifty-options-single-tgt/)
20:05:15	2399/2399	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:35:13%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fnifty-options-single-tgt%2F	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embeda699.json	(from https://www.masteresearch.com/nifty-options-single-tgt/)
20:05:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20May%202023%2014:35:07%20GMT	https://www.masteresearch.com/?p=4396	C:/My%20Web%20Sites/zstock/www.masteresearch.com/indexaeb9.html	(from https://www.masteresearch.com/nifty-options-single-tgt/)
20:05:17	2487/2487	---MC-	200	added ('OK')	text/xml	date:Thu,%2025%20May%202023%2014:35:15%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fnifty-options-single-tgt%2F&format=xml	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embedf404	(from https://www.masteresearch.com/nifty-options-single-tgt/)
20:05:19	16996/16996	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:35:17%20GMT	https://www.masteresearch.com/wp-json/wp/v2/pages/4397	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/wp/v2/pages/4397.json	(from https://www.masteresearch.com/crypto-currency/)
20:05:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20May%202023%2014:35:13%20GMT	https://www.masteresearch.com/?p=4397	C:/My%20Web%20Sites/zstock/www.masteresearch.com/indexe2fb.html	(from https://www.masteresearch.com/crypto-currency/)
20:05:21	2354/2354	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:35:19%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fcrypto-currency%2F	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embedbcb0.json	(from https://www.masteresearch.com/crypto-currency/)
20:05:23	2442/2442	---MC-	200	added ('OK')	text/xml	date:Thu,%2025%20May%202023%2014:35:21%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fcrypto-currency%2F&format=xml	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embed279a	(from https://www.masteresearch.com/crypto-currency/)
20:05:24	4286/4286	---M--	200	added ('OK')	text/css	date:Wed,%2003%20Nov%202021%2017:11:46%20GMT	https://www.masteresearch.com/wp-content/plugins/themeisle-companion/obfx_modules/social-sharing/css/public.css?ver=2.10.8	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-content/plugins/themeisle-companion/obfx_modules/social-sharing/css/public9b7c.css	(from https://www.masteresearch.com/2023/04/19/npa-of-self-help-groups-down-to-1-8-per-cent-rural-development-minister/)
20:05:25	1070/1070	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2025%20Jan%202018%2009:35:43%20GMT	https://www.masteresearch.com/2023/04/19/npa-of-self-help-groups-down-to-1-8-per-cent-rural-development-minister/feed/	C:/My%20Web%20Sites/zstock/www.masteresearch.com/2023/04/19/npa-of-self-help-groups-down-to-1-8-per-cent-rural-development-minister/feed/index.html	(from https://www.masteresearch.com/2023/04/19/npa-of-self-help-groups-down-to-1-8-per-cent-rural-development-minister/)
20:05:26	9678/9678	---M--	200	added ('OK')	text/css	date:Wed,%2003%20Nov%202021%2017:11:46%20GMT	https://www.masteresearch.com/wp-content/plugins/themeisle-companion/obfx_modules/social-sharing/css/vendor/socicon/socicon.css?ver=2.10.8	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-content/plugins/themeisle-companion/obfx_modules/social-sharing/css/vendor/socicon/socicon9b7c.css	(from https://www.masteresearch.com/2023/04/19/npa-of-self-help-groups-down-to-1-8-per-cent-rural-development-minister/)
20:05:28	3824/3824	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:35:26%20GMT	https://www.masteresearch.com/wp-json/wp/v2/posts/7142	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/wp/v2/posts/7142.json	(from https://www.masteresearch.com/2023/04/19/npa-of-self-help-groups-down-to-1-8-per-cent-rural-development-minister/)
20:05:30	2818/2818	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:35:28%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2F2023%2F04%2F19%2Fnpa-of-self-help-groups-down-to-1-8-per-cent-rural-development-minister%2F	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embedbd94.json	(from https://www.masteresearch.com/2023/04/19/npa-of-self-help-groups-down-to-1-8-per-cent-rural-development-minister/)
20:05:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20May%202023%2014:35:22%20GMT	https://www.masteresearch.com/?p=7142	C:/My%20Web%20Sites/zstock/www.masteresearch.com/index2b01.html	(from https://www.masteresearch.com/2023/04/19/npa-of-self-help-groups-down-to-1-8-per-cent-rural-development-minister/)
20:05:32	2938/2938	---MC-	200	added ('OK')	text/xml	date:Thu,%2025%20May%202023%2014:35:30%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2F2023%2F04%2F19%2Fnpa-of-self-help-groups-down-to-1-8-per-cent-rural-development-minister%2F&format=xml	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embed9ad3	(from https://www.masteresearch.com/2023/04/19/npa-of-self-help-groups-down-to-1-8-per-cent-rural-development-minister/)
20:05:33	2984/2984	---M--	200	added ('OK')	application/javascript	date:Thu,%2027%20Jan%202022%2006:29:41%20GMT	https://www.masteresearch.com/wp-includes/js/comment-reply.min.js?ver=5.8.7	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-includes/js/comment-reply.min38d6.js	(from https://www.masteresearch.com/2023/04/19/npa-of-self-help-groups-down-to-1-8-per-cent-rural-development-minister/)
20:05:35	704/704	---M--	200	added ('OK')	application/javascript	date:Wed,%2003%20Nov%202021%2017:11:46%20GMT	https://www.masteresearch.com/wp-content/plugins/themeisle-companion/obfx_modules/social-sharing/js/public.js?ver=2.10.8	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-content/plugins/themeisle-companion/obfx_modules/social-sharing/js/public9b7c.js	(from https://www.masteresearch.com/2023/04/19/npa-of-self-help-groups-down-to-1-8-per-cent-rural-development-minister/)
20:05:37	1066/1066	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2025%20Jan%202018%2009:35:43%20GMT	https://www.masteresearch.com/2023/04/18/apple-stores-at-bkc-and-saket-an-inflectional-moment-for-make-in-india/feed/	C:/My%20Web%20Sites/zstock/www.masteresearch.com/2023/04/18/apple-stores-at-bkc-and-saket-an-inflectional-moment-for-make-in-india/feed/index.html	(from https://www.masteresearch.com/2023/04/18/apple-stores-at-bkc-and-saket-an-inflectional-moment-for-make-in-india/)
20:05:37	4751/4751	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:35:35%20GMT	https://www.masteresearch.com/wp-json/wp/v2/posts/7135	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/wp/v2/posts/7135.json	(from https://www.masteresearch.com/2023/04/18/apple-stores-at-bkc-and-saket-an-inflectional-moment-for-make-in-india/)
20:05:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20May%202023%2014:35:31%20GMT	https://www.masteresearch.com/?p=7135	C:/My%20Web%20Sites/zstock/www.masteresearch.com/index63e1.html	(from https://www.masteresearch.com/2023/04/18/apple-stores-at-bkc-and-saket-an-inflectional-moment-for-make-in-india/)
20:05:39	2799/2799	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:35:37%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2F2023%2F04%2F18%2Fapple-stores-at-bkc-and-saket-an-inflectional-moment-for-make-in-india%2F	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embed3a30.json	(from https://www.masteresearch.com/2023/04/18/apple-stores-at-bkc-and-saket-an-inflectional-moment-for-make-in-india/)
20:05:41	2919/2919	---MC-	200	added ('OK')	text/xml	date:Thu,%2025%20May%202023%2014:35:39%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2F2023%2F04%2F18%2Fapple-stores-at-bkc-and-saket-an-inflectional-moment-for-make-in-india%2F&format=xml	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embed9d92	(from https://www.masteresearch.com/2023/04/18/apple-stores-at-bkc-and-saket-an-inflectional-moment-for-make-in-india/)
20:05:42	5456/5456	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:35:41%20GMT	https://www.masteresearch.com/wp-json/wp/v2/posts/7130	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/wp/v2/posts/7130.json	(from https://www.masteresearch.com/2023/04/17/finance-minister-sitharaman-gets-talking-on-adani-russian-oil-buys-jobs-and-crypto/)
20:05:43	1115/1115	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2025%20Jan%202018%2009:35:43%20GMT	https://www.masteresearch.com/2023/04/17/finance-minister-sitharaman-gets-talking-on-adani-russian-oil-buys-jobs-and-crypto/feed/	C:/My%20Web%20Sites/zstock/www.masteresearch.com/2023/04/17/finance-minister-sitharaman-gets-talking-on-adani-russian-oil-buys-jobs-and-crypto/feed/index.html	(from https://www.masteresearch.com/2023/04/17/finance-minister-sitharaman-gets-talking-on-adani-russian-oil-buys-jobs-and-crypto/)
20:05:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20May%202023%2014:35:37%20GMT	https://www.masteresearch.com/?p=7130	C:/My%20Web%20Sites/zstock/www.masteresearch.com/index17c2.html	(from https://www.masteresearch.com/2023/04/17/finance-minister-sitharaman-gets-talking-on-adani-russian-oil-buys-jobs-and-crypto/)
20:05:44	2897/2897	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:35:42%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2F2023%2F04%2F17%2Ffinance-minister-sitharaman-gets-talking-on-adani-russian-oil-buys-jobs-and-crypto%2F	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embedb0df.json	(from https://www.masteresearch.com/2023/04/17/finance-minister-sitharaman-gets-talking-on-adani-russian-oil-buys-jobs-and-crypto/)
20:05:46	3017/3017	---MC-	200	added ('OK')	text/xml	date:Thu,%2025%20May%202023%2014:35:44%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2F2023%2F04%2F17%2Ffinance-minister-sitharaman-gets-talking-on-adani-russian-oil-buys-jobs-and-crypto%2F&format=xml	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embedff22	(from https://www.masteresearch.com/2023/04/17/finance-minister-sitharaman-gets-talking-on-adani-russian-oil-buys-jobs-and-crypto/)
20:05:47	3287/3287	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:35:46%20GMT	https://www.masteresearch.com/wp-json/wp/v2/posts/7125	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/wp/v2/posts/7125.json	(from https://www.masteresearch.com/2023/04/14/rs-2250-crore-tax-evasion-concern-dggi-sends-show-cause-notices-to-hdfc-bank-go-digit-policybazaar/)
20:05:47	1181/1181	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2025%20Jan%202018%2009:35:43%20GMT	https://www.masteresearch.com/2023/04/14/rs-2250-crore-tax-evasion-concern-dggi-sends-show-cause-notices-to-hdfc-bank-go-digit-policybazaar/feed/	C:/My%20Web%20Sites/zstock/www.masteresearch.com/2023/04/14/rs-2250-crore-tax-evasion-concern-dggi-sends-show-cause-notices-to-hdfc-bank-go-digit-policybazaar/feed/index.html	(from https://www.masteresearch.com/2023/04/14/rs-2250-crore-tax-evasion-concern-dggi-sends-show-cause-notices-to-hdfc-bank-go-digit-policybazaar/)
20:05:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20May%202023%2014:35:42%20GMT	https://www.masteresearch.com/?p=7125	C:/My%20Web%20Sites/zstock/www.masteresearch.com/index9f98.html	(from https://www.masteresearch.com/2023/04/14/rs-2250-crore-tax-evasion-concern-dggi-sends-show-cause-notices-to-hdfc-bank-go-digit-policybazaar/)
20:05:49	2987/2987	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:35:47%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2F2023%2F04%2F14%2Frs-2250-crore-tax-evasion-concern-dggi-sends-show-cause-notices-to-hdfc-bank-go-digit-policybazaar%2F	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embedbec4.json	(from https://www.masteresearch.com/2023/04/14/rs-2250-crore-tax-evasion-concern-dggi-sends-show-cause-notices-to-hdfc-bank-go-digit-policybazaar/)
20:05:54	3107/3107	---MC-	200	added ('OK')	text/xml	date:Thu,%2025%20May%202023%2014:35:52%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2F2023%2F04%2F14%2Frs-2250-crore-tax-evasion-concern-dggi-sends-show-cause-notices-to-hdfc-bank-go-digit-policybazaar%2F&format=xml	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embedcaf8	(from https://www.masteresearch.com/2023/04/14/rs-2250-crore-tax-evasion-concern-dggi-sends-show-cause-notices-to-hdfc-bank-go-digit-policybazaar/)
20:05:56	602/602	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Nov%202021%2017:12:05%20GMT	https://www.masteresearch.com/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	(from https://www.masteresearch.com/wp-content/plugins/wpforms-lite/assets/css/wpforms-full.min.css?ver=1.7.0)
20:05:59	17294/17294	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:35:56%20GMT	https://www.masteresearch.com/wp-json/wp/v2/pages/162	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/wp/v2/pages/162.json	(from https://www.masteresearch.com/equity-market/)
20:06:01	2344/2344	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:36:00%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fequity-market%2F	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embed4dc0.json	(from https://www.masteresearch.com/equity-market/)
20:06:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20May%202023%2014:35:54%20GMT	https://www.masteresearch.com/?p=162	C:/My%20Web%20Sites/zstock/www.masteresearch.com/indexbbc7.html	(from https://www.masteresearch.com/equity-market/)
20:06:03	2432/2432	---MC-	200	added ('OK')	text/xml	date:Thu,%2025%20May%202023%2014:36:01%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fequity-market%2F&format=xml	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embedade6	(from https://www.masteresearch.com/equity-market/)
20:06:06	105231/105231	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:36:03%20GMT	https://www.masteresearch.com/wp-json/wp/v2/pages/6685	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/wp/v2/pages/6685.json	(from https://www.masteresearch.com/jan-2023/)
20:06:07	2319/2319	---MC-	200	added ('OK')	application/json	date:Thu,%2025%20May%202023%2014:36:05%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fjan-2023%2F	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embed7aab.json	(from https://www.masteresearch.com/jan-2023/)
20:06:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20May%202023%2014:36:00%20GMT	https://www.masteresearch.com/?p=6685	C:/My%20Web%20Sites/zstock/www.masteresearch.com/index125d.html	(from https://www.masteresearch.com/jan-2023/)
20:06:09	2407/2407	---MC-	200	added ('OK')	text/xml	date:Thu,%2025%20May%202023%2014:36:07%20GMT	https://www.masteresearch.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.masteresearch.com%2Fjan-2023%2F&format=xml	C:/My%20Web%20Sites/zstock/www.masteresearch.com/wp-json/oembed/1.0/embedd4fd	(from https://www.masteresearch.com/jan-2023/)
